id,created_at,price,product_id,updated_at
43221,2019-08-05 10:43:39.581000,"1.016,41",9963,2019-08-05 10:43:39.581000
43222,2019-08-05 10:46:30.856000,"612,55",6990,2019-08-05 10:46:30.856000
43223,2019-08-05 10:47:07.801000,"84,51",8545,2019-08-05 10:47:07.801000
43224,2019-08-05 10:48:26.622000,"114,30",17379,2019-08-05 10:48:26.622000
43225,2019-08-05 10:49:27.285000,"49,90",8841,2019-08-05 10:49:27.285000
43226,2019-08-05 10:51:46.891000,"232,41",17323,2019-08-05 10:51:46.891000
43227,2019-08-05 10:52:14.535000,"185,91",16927,2019-08-05 10:52:14.535000
43228,2019-08-05 10:52:26.538000,"1.313,91",12131,2019-08-05 10:52:26.538000
43229,2019-08-05 10:53:52.004000,"34,97",8549,2019-08-05 10:53:52.004000
43230,2019-08-05 10:54:00.900000,"344,01",13664,2019-08-05 10:54:00.900000
43231,2019-08-05 10:54:01.232000,"337,41",8576,2019-08-05 10:54:01.232000
43232,2019-08-05 10:54:06.940000,"143,01",8618,2019-08-05 10:54:06.940000
43233,2019-08-05 10:54:30.001000,"59,90",9150,2019-08-05 10:54:30.001000
43234,2019-08-05 10:55:15.719000,"44,90",8719,2019-08-05 10:55:15.719000
43235,2019-08-05 10:55:28.597000,"355,41",7828,2019-08-05 10:55:28.597000
43236,2019-08-05 10:56:56.154000,"807,41",11913,2019-08-05 10:56:56.154000
43237,2019-08-05 10:57:18.058000,"458,91",12319,2019-08-05 10:57:18.058000
43238,2019-08-05 10:57:42.316000,"344,01",13658,2019-08-05 10:57:42.316000
43239,2019-08-05 10:59:38.461000,"135,90",7179,2019-08-05 10:59:38.461000
43240,2019-08-05 11:00:59.897000,"104,90",15437,2019-08-05 11:00:59.897000
43241,2019-08-05 11:01:20.432000,"2.015,91",12281,2019-08-05 11:01:20.432000
43242,2019-08-05 11:02:11.088000,"557,91",16951,2019-08-05 11:02:11.088000
43243,2019-08-05 11:02:43.047000,"598,41",17361,2019-08-05 11:02:43.047000
43244,2019-08-05 11:02:54.234000,"341,91",8564,2019-08-05 11:02:54.234000
43245,2019-08-05 11:02:58.516000,"179,90",13083,2019-08-05 11:02:58.516000
43246,2019-08-05 11:03:14.199000,"3.499,00",11286,2019-08-05 11:03:14.199000
43247,2019-08-05 11:03:48.962000,"13.999,90",11329,2019-08-05 11:03:48.962000
43248,2019-08-05 11:04:10.848000,"270,66",17371,2019-08-05 11:04:10.848000
43249,2019-08-05 11:05:11.875000,"337,41",8576,2019-08-05 11:05:11.875000
43250,2019-08-05 11:05:58.367000,"99,90",17706,2019-08-05 11:05:58.367000
43251,2019-08-05 11:06:05.857000,"207,90",7242,2019-08-05 11:06:05.857000
43252,2019-08-05 11:06:15.297000,"191,81",11979,2019-08-05 11:06:15.297000
43253,2019-08-05 11:06:29.271000,"2.999,00",13391,2019-08-05 11:06:29.271000
43254,2019-08-05 11:06:52.140000,"1.219,90",10314,2019-08-05 11:06:52.140000
43255,2019-08-05 11:07:16.830000,"679,90",12096,2019-08-05 11:07:16.830000
43256,2019-08-05 11:07:23.791000,"264,90",6884,2019-08-05 11:07:23.791000
43257,2019-08-05 11:07:47.442000,"2.278,41",13432,2019-08-05 11:07:47.442000
43258,2019-08-05 11:07:48.418000,"123,90",7020,2019-08-05 11:07:48.418000
43259,2019-08-05 11:08:21.670000,"53,90",8847,2019-08-05 11:08:21.670000
43260,2019-08-05 11:08:45.052000,"629,90",12714,2019-08-05 11:08:45.052000
43261,2019-08-05 11:08:46.383000,"48,51",11781,2019-08-05 11:08:46.383000
43262,2019-08-05 11:08:49.985000,"34,97",8549,2019-08-05 11:08:49.985000
43263,2019-08-05 11:09:06.712000,"475,56",7832,2019-08-05 11:09:06.712000
43264,2019-08-05 11:09:21.002000,"375,16",10365,2019-08-05 11:09:21.002000
43265,2019-08-05 11:09:26.460000,"1.975,91",10313,2019-08-05 11:09:26.460000
43266,2019-08-05 11:09:45.795000,"864,41",17380,2019-08-05 11:09:45.795000
43267,2019-08-05 11:10:12.711000,"49,90",9091,2019-08-05 11:10:12.711000
43268,2019-08-05 11:10:51.235000,"2.612,41",10304,2019-08-05 11:10:51.235000
43269,2019-08-05 11:11:24.735000,"178,90",7186,2019-08-05 11:11:24.735000
43270,2019-08-05 11:11:26.279000,"2.612,41",10304,2019-08-05 11:11:26.279000
43271,2019-08-05 11:11:44.502000,"99,90",11820,2019-08-05 11:11:44.502000
43272,2019-08-05 11:11:45.049000,"1.430,91",7145,2019-08-05 11:11:45.049000
43273,2019-08-05 11:11:52.911000,"179,90",8192,2019-08-05 11:11:52.911000
43274,2019-08-05 11:12:15.303000,"399,90",9679,2019-08-05 11:12:15.303000
43275,2019-08-05 11:12:29.960000,"598,41",17372,2019-08-05 11:12:29.960000
43276,2019-08-05 11:12:36.221000,"22,90",7727,2019-08-05 11:12:36.221000
43277,2019-08-05 11:12:38.598000,"339,90",12044,2019-08-05 11:12:38.598000
43278,2019-08-05 11:12:41.833000,"123,90",7020,2019-08-05 11:12:41.833000
43279,2019-08-05 11:13:02.237000,"2.417,91",13521,2019-08-05 11:13:02.237000
43280,2019-08-05 11:13:27.158000,"1.044,99",17311,2019-08-05 11:13:27.158000
43281,2019-08-05 11:13:38.249000,"2.612,41",10304,2019-08-05 11:13:38.249000
43282,2019-08-05 11:13:41.618000,"34,90",9147,2019-08-05 11:13:41.618000
43283,2019-08-05 11:14:29.265000,"2.099,90",11181,2019-08-05 11:14:29.265000
43284,2019-08-05 11:14:53.413000,"1.655,91",10312,2019-08-05 11:14:53.413000
43285,2019-08-05 11:15:45.028000,"189,90",6832,2019-08-05 11:15:45.028000
43286,2019-08-05 11:15:51.510000,"66,90",8034,2019-08-05 11:15:51.510000
43287,2019-08-05 11:15:57.358000,"2.612,41",10304,2019-08-05 11:15:57.358000
43288,2019-08-05 11:16:53.470000,"1.339,41",10292,2019-08-05 11:16:53.470000
43289,2019-08-05 11:17:27.282000,"94,08",13137,2019-08-05 11:17:27.282000
43290,2019-08-05 11:17:32.697000,"189,90",6832,2019-08-05 11:17:32.697000
43291,2019-08-05 11:20:00.748000,"319,90",11819,2019-08-05 11:20:00.748000
43292,2019-08-05 11:20:15.763000,"6.364,91",11997,2019-08-05 11:20:15.763000
43293,2019-08-05 11:20:58.606000,"2.836,41",13084,2019-08-05 11:20:58.606000
43294,2019-08-05 11:21:12.496000,"256,41",7925,2019-08-05 11:21:12.496000
43295,2019-08-05 11:22:07.316000,"1.013,61",13093,2019-08-05 11:22:07.316000
43296,2019-08-05 11:22:39.604000,"409,41",7155,2019-08-05 11:22:39.604000
43297,2019-08-05 11:23:03.303000,"1.142,91",12388,2019-08-05 11:23:03.303000
43298,2019-08-05 11:23:40.588000,"264,90",6884,2019-08-05 11:23:40.588000
43299,2019-08-05 11:25:11.424000,"88,90",8660,2019-08-05 11:25:11.424000
43300,2019-08-05 11:25:54.184000,"406,05",11260,2019-08-05 11:25:54.184000
43301,2019-08-05 11:26:11.670000,"420,00",17483,2019-08-05 11:26:11.670000
43302,2019-08-05 11:26:20.510000,"3.580,41",13220,2019-08-05 11:26:20.510000
43303,2019-08-05 11:26:21.241000,"94,08",16787,2019-08-05 11:26:21.242000
43304,2019-08-05 11:26:36.360000,"2.138,91",13376,2019-08-05 11:26:36.360000
43305,2019-08-05 11:26:55.666000,"68,90",8666,2019-08-05 11:26:55.666000
43306,2019-08-05 11:26:59.199000,"179,90",8190,2019-08-05 11:26:59.199000
43307,2019-08-05 11:27:06.713000,"38,90",8849,2019-08-05 11:27:06.713000
43308,2019-08-05 11:27:11.418000,"22,90",8855,2019-08-05 11:27:11.418000
43309,2019-08-05 11:27:59.243000,"649,90",10296,2019-08-05 11:27:59.243000
43310,2019-08-05 11:28:03.740000,"1.232,91",12619,2019-08-05 11:28:03.740000
43311,2019-08-05 11:28:41.636000,"10,90",9124,2019-08-05 11:28:41.636000
43312,2019-08-05 11:28:50.947000,"2.612,41",10304,2019-08-05 11:28:50.947000
43313,2019-08-05 11:29:08.082000,"892,91",16915,2019-08-05 11:29:08.082000
43314,2019-08-05 11:29:44.768000,"256,41",7925,2019-08-05 11:29:44.768000
43315,2019-08-05 11:30:26.914000,"22,90",7727,2019-08-05 11:30:26.914000
43316,2019-08-05 11:30:33.718000,"68,90",8646,2019-08-05 11:30:33.718000
43317,2019-08-05 11:31:11.780000,"38,90",8849,2019-08-05 11:31:11.780000
43318,2019-08-05 11:31:17.066000,"16,90",15482,2019-08-05 11:31:17.066000
43319,2019-08-05 11:31:27.955000,"69,99",8722,2019-08-05 11:31:27.955000
43320,2019-08-05 11:31:47.930000,"560,34",16896,2019-08-05 11:31:47.930000
43321,2019-08-05 11:32:08.185000,"337,41",8627,2019-08-05 11:32:08.185000
43322,2019-08-05 11:35:02.631000,"452,99",17433,2019-08-05 11:35:02.631000
43323,2019-08-05 11:35:30.587000,"129,90",16910,2019-08-05 11:35:30.587000
43324,2019-08-05 11:35:52.864000,"27,90",7482,2019-08-05 11:35:52.864000
43325,2019-08-05 11:36:50.748000,"789,90",11096,2019-08-05 11:36:50.748000
43326,2019-08-05 11:38:17.303000,"536,66",11733,2019-08-05 11:38:17.303000
43327,2019-08-05 11:38:29.829000,"598,41",17361,2019-08-05 11:38:29.829000
43328,2019-08-05 11:38:36.672000,"114,30",17379,2019-08-05 11:38:36.672000
43329,2019-08-05 11:38:45.628000,"119,00",7838,2019-08-05 11:38:45.628000
43330,2019-08-05 11:38:47.636000,"1.339,41",10361,2019-08-05 11:38:47.636000
43331,2019-08-05 11:39:37.048000,"74,90",11423,2019-08-05 11:39:37.048000
43332,2019-08-05 11:39:48.270000,"375,16",10365,2019-08-05 11:39:48.270000
43333,2019-08-05 11:40:19.465000,"1.232,91",12619,2019-08-05 11:40:19.465000
43334,2019-08-05 11:41:03.657000,"260,91",8625,2019-08-05 11:41:03.657000
43335,2019-08-05 11:41:55.469000,"256,41",7148,2019-08-05 11:41:55.469000
43336,2019-08-05 11:42:55.278000,"545,39",7304,2019-08-05 11:42:55.278000
43337,2019-08-05 11:43:30.208000,"219,90",17376,2019-08-05 11:43:30.208000
43338,2019-08-05 11:45:10.957000,"301,41",8694,2019-08-05 11:45:10.957000
43339,2019-08-05 11:45:28.741000,"3.644,91",10757,2019-08-05 11:45:28.741000
43340,2019-08-05 11:45:53.100000,"2.138,91",13376,2019-08-05 11:45:53.100000
43341,2019-08-05 11:46:40.366000,"2.249,10",12047,2019-08-05 11:46:40.366000
43342,2019-08-05 11:47:23.682000,"27,90",7482,2019-08-05 11:47:23.682000
43343,2019-08-05 11:48:05.534000,"117,90",10342,2019-08-05 11:48:05.534000
43344,2019-08-05 11:48:27.388000,"88,90",8667,2019-08-05 11:48:27.388000
43345,2019-08-05 11:50:36.811000,"26,90",16092,2019-08-05 11:50:36.811000
43346,2019-08-05 11:51:00.319000,"169,00",12275,2019-08-05 11:51:00.319000
43347,2019-08-05 11:51:06.840000,"69,90",12004,2019-08-05 11:51:06.840000
43348,2019-08-05 11:51:20.644000,"69,99",8710,2019-08-05 11:51:20.644000
43349,2019-08-05 11:54:24.253000,"99,66",9949,2019-08-05 11:54:24.254000
43350,2019-08-05 11:54:44.850000,"13.999,90",11329,2019-08-05 11:54:44.850000
43351,2019-08-05 11:57:14.668000,"100,87",9531,2019-08-05 11:57:14.668000
43352,2019-08-05 11:57:52.419000,"398,00",6999,2019-08-05 11:57:52.419000
43353,2019-08-05 11:57:59.541000,"135,90",7179,2019-08-05 11:57:59.541000
43354,2019-08-05 11:57:59.949000,"69,99",8710,2019-08-05 11:57:59.949000
43355,2019-08-05 11:58:51.551000,"103,00",7012,2019-08-05 11:58:51.551000
43356,2019-08-05 11:59:09.297000,"5.889,91",18896,2019-08-05 11:59:09.297000
43357,2019-08-05 11:59:35.093000,"114,30",17357,2019-08-05 11:59:35.094000
43358,2019-08-05 12:00:45.045000,"1.208,91",13524,2019-08-05 12:00:45.045000
43359,2019-08-05 12:00:52.024000,"100,87",9531,2019-08-05 12:00:52.024000
43360,2019-08-05 12:01:04.438000,"135,90",7179,2019-08-05 12:01:04.438000
43361,2019-08-05 12:01:26.928000,"54,90",19049,2019-08-05 12:01:26.928000
43362,2019-08-05 12:02:39.253000,"54,90",15957,2019-08-05 12:02:39.253000
43363,2019-08-05 12:02:42.520000,"1.709,91",12038,2019-08-05 12:02:42.520000
43364,2019-08-05 12:02:57.585000,"256,41",7148,2019-08-05 12:02:57.585000
43365,2019-08-05 12:04:03.896000,"3.580,41",13220,2019-08-05 12:04:03.896000
43366,2019-08-05 12:06:10.430000,"204,90",6820,2019-08-05 12:06:10.430000
43367,2019-08-05 12:06:14.636000,"169,00",12275,2019-08-05 12:06:14.636000
43368,2019-08-05 12:06:22.403000,"296,91",7251,2019-08-05 12:06:22.403000
43369,2019-08-05 12:08:35.565000,"169,00",7833,2019-08-05 12:08:35.565000
43370,2019-08-05 12:08:54.224000,"103,00",7012,2019-08-05 12:08:54.224000
43371,2019-08-05 12:10:45.435000,"69,99",8710,2019-08-05 12:10:45.435000
43372,2019-08-05 12:11:39.699000,"929,91",13527,2019-08-05 12:11:39.699000
43373,2019-08-05 12:12:37.885000,"436,91",11739,2019-08-05 12:12:37.885000
43374,2019-08-05 12:13:01.359000,"3.267,91",18336,2019-08-05 12:13:01.359000
43375,2019-08-05 12:13:40.311000,"3.580,41",13220,2019-08-05 12:13:40.311000
43376,2019-08-05 12:13:46.806000,"16,90",15482,2019-08-05 12:13:46.806000
43377,2019-08-05 12:14:32.601000,"414,00",7832,2019-08-05 12:14:32.601000
43378,2019-08-05 12:15:07.640000,"1.339,41",10361,2019-08-05 12:15:07.640000
43379,2019-08-05 12:16:04.380000,"2.417,91",13521,2019-08-05 12:16:04.380000
43380,2019-08-05 12:18:03.988000,"3.467,41",18326,2019-08-05 12:18:03.988000
43381,2019-08-05 12:19:01.454000,"199,90",8691,2019-08-05 12:19:01.454000
43382,2019-08-05 12:19:11.784000,"289,99",17159,2019-08-05 12:19:11.784000
43383,2019-08-05 12:19:26.142000,"539,90",9685,2019-08-05 12:19:26.142000
43384,2019-08-05 12:20:00.016000,"505,11",17412,2019-08-05 12:20:00.016000
43385,2019-08-05 12:20:39.291000,"1.299,99",16907,2019-08-05 12:20:39.292000
43386,2019-08-05 12:21:03.022000,"199,90",8725,2019-08-05 12:21:03.022000
43387,2019-08-05 12:21:38.992000,"449,00",11091,2019-08-05 12:21:38.992000
43388,2019-08-05 12:22:08.294000,"25,90",19060,2019-08-05 12:22:08.294000
43389,2019-08-05 12:24:52.495000,"3.467,41",18328,2019-08-05 12:24:52.495000
43390,2019-08-05 12:26:48.561000,"2.789,07",13391,2019-08-05 12:26:48.561000
43391,2019-08-05 12:26:50.493000,"2.278,41",13432,2019-08-05 12:26:50.493000
43392,2019-08-05 12:27:01.229000,"2.969,00",7189,2019-08-05 12:27:01.229000
43393,2019-08-05 12:27:01.398000,"99,90",7833,2019-08-05 12:27:01.398000
43394,2019-08-05 12:27:50.778000,"309,99",17194,2019-08-05 12:27:50.778000
43395,2019-08-05 12:28:18.696000,"4.455,41",18335,2019-08-05 12:28:18.696000
43396,2019-08-05 12:28:30.681000,"611,91",12096,2019-08-05 12:28:30.681000
43397,2019-08-05 12:28:35.979000,"53,90",11781,2019-08-05 12:28:35.979000
43398,2019-08-05 12:28:44.539000,"566,91",12714,2019-08-05 12:28:44.539000
43399,2019-08-05 12:29:26.658000,"414,00",7832,2019-08-05 12:29:26.658000
43400,2019-08-05 12:29:53.758000,"89,10",8704,2019-08-05 12:29:53.758000
43401,2019-08-05 12:31:22.994000,"94,91",11820,2019-08-05 12:31:22.994000
43402,2019-08-05 12:31:27.867000,"28,90",19087,2019-08-05 12:31:27.867000
43403,2019-08-05 12:31:59.316000,"89,10",8704,2019-08-05 12:31:59.316000
43404,2019-08-05 12:32:14.013000,"289,99",17199,2019-08-05 12:32:14.013000
43405,2019-08-05 12:32:28.421000,"379,91",9679,2019-08-05 12:32:28.421000
43406,2019-08-05 12:32:32.023000,"305,91",12044,2019-08-05 12:32:32.023000
43407,2019-08-05 12:32:55.968000,"199,81",17189,2019-08-05 12:32:55.968000
43408,2019-08-05 12:33:34.798000,"169,00",12275,2019-08-05 12:33:34.798000
43409,2019-08-05 12:33:45.613000,"4.099,00",11065,2019-08-05 12:33:45.613000
43410,2019-08-05 12:34:03.745000,"25,90",19060,2019-08-05 12:34:03.745000
43411,2019-08-05 12:34:30.181000,"1.952,91",11181,2019-08-05 12:34:30.181000
43412,2019-08-05 12:35:28.904000,"3.467,41",18328,2019-08-05 12:35:28.904000
43413,2019-08-05 12:37:02.528000,"94,06",13137,2019-08-05 12:37:02.528000
43414,2019-08-05 12:37:02.555000,"386,43",17591,2019-08-05 12:37:02.555000
43415,2019-08-05 12:37:45.431000,"1.299,99",16907,2019-08-05 12:37:45.431000
43416,2019-08-05 12:37:52.038000,"109,90",18992,2019-08-05 12:37:52.038000
43417,2019-08-05 12:38:11.448000,"4.455,41",18335,2019-08-05 12:38:11.448000
43418,2019-08-05 12:38:33.638000,"1.394,91",11133,2019-08-05 12:38:33.638000
43419,2019-08-05 12:39:15.912000,"54,90",19049,2019-08-05 12:39:15.912000
43420,2019-08-05 12:39:15.959000,"49,90",8624,2019-08-05 12:39:15.959000
43421,2019-08-05 12:40:01.672000,"303,91",11819,2019-08-05 12:40:01.672000
43422,2019-08-05 12:40:23.365000,"49,90",8624,2019-08-05 12:40:23.365000
43423,2019-08-05 12:41:26.140000,"1.700,02",13187,2019-08-05 12:41:26.140000
43424,2019-08-05 12:44:01.079000,"54,90",15979,2019-08-05 12:44:01.079000
43425,2019-08-05 12:44:59.464000,"49,90",8696,2019-08-05 12:44:59.464000
43426,2019-08-05 12:45:13.754000,"1.394,91",11133,2019-08-05 12:45:13.754000
43427,2019-08-05 12:45:46.031000,"26,90",19061,2019-08-05 12:45:46.031000
43428,2019-08-05 12:46:30.342000,"94,04",16787,2019-08-05 12:46:30.342000
43429,2019-08-05 12:46:44.689000,"412,06",7619,2019-08-05 12:46:44.689000
43430,2019-08-05 12:46:59.052000,"38,90",19039,2019-08-05 12:46:59.052000
43431,2019-08-05 12:47:07.975000,"28,90",19033,2019-08-05 12:47:07.975000
43432,2019-08-05 12:48:18.438000,"584,91",10296,2019-08-05 12:48:18.438000
43433,2019-08-05 12:49:09.312000,"131,99",13195,2019-08-05 12:49:09.312000
43434,2019-08-05 12:49:47.069000,"1.158,91",10314,2019-08-05 12:49:47.069000
43435,2019-08-05 12:52:14.712000,"49,90",8696,2019-08-05 12:52:14.712000
43436,2019-08-05 12:52:27.697000,"3.467,41",18326,2019-08-05 12:52:27.697000
43437,2019-08-05 12:52:30.879000,"2.926,02",13481,2019-08-05 12:52:30.879000
43438,2019-08-05 12:52:33.733000,"289,99",17199,2019-08-05 12:52:33.733000
43439,2019-08-05 12:53:53.221000,"1.699,00",12457,2019-08-05 12:53:53.221000
43440,2019-08-05 12:53:59.895000,"265,99",17348,2019-08-05 12:53:59.895000
43441,2019-08-05 12:56:58.379000,"49,90",8594,2019-08-05 12:56:58.380000
43442,2019-08-05 12:57:23.912000,"734,61",11096,2019-08-05 12:57:23.913000
43443,2019-08-05 12:57:54.772000,"609,00",10808,2019-08-05 12:57:54.772000
43444,2019-08-05 13:02:04.375000,"179,91",8706,2019-08-05 13:02:04.375000
43445,2019-08-05 13:02:34.338000,"545,17",7304,2019-08-05 13:02:34.338000
43446,2019-08-05 13:03:42.505000,"28,90",19087,2019-08-05 13:03:42.505000
43447,2019-08-05 13:04:05.057000,"199,81",17142,2019-08-05 13:04:05.057000
43448,2019-08-05 13:04:54.028000,"1.459,90",17285,2019-08-05 13:04:54.028000
43449,2019-08-05 13:05:52.797000,"287,91",8694,2019-08-05 13:05:52.797000
43450,2019-08-05 13:06:51.673000,"153,75",17559,2019-08-05 13:06:51.673000
43451,2019-08-05 13:08:22.120000,"179,91",8725,2019-08-05 13:08:22.120000
43452,2019-08-05 13:11:45.599000,"79,90",8545,2019-08-05 13:11:45.599000
43453,2019-08-05 13:13:03.229000,"199,81",17142,2019-08-05 13:13:03.229000
43454,2019-08-05 13:16:07.723000,"119,00",7831,2019-08-05 13:16:07.723000
43455,2019-08-05 13:19:03.018000,"156,66",6813,2019-08-05 13:19:03.018000
43456,2019-08-05 13:19:08.150000,"3.467,41",18326,2019-08-05 13:19:08.150000
43457,2019-08-05 13:19:30.311000,"1.329,00",7233,2019-08-05 13:19:30.311000
43458,2019-08-05 13:21:21.684000,"69,90",11423,2019-08-05 13:21:21.684000
43459,2019-08-05 13:23:15.771000,"89,10",8704,2019-08-05 13:23:15.771000
43460,2019-08-05 13:26:28.509000,"79,90",8545,2019-08-05 13:26:28.509000
43461,2019-08-05 13:28:27.248000,"99,90",7833,2019-08-05 13:28:27.248000
43462,2019-08-05 13:32:03.665000,"4.099,00",11065,2019-08-05 13:32:03.665000
43463,2019-08-05 13:33:43.437000,"369,90",13664,2019-08-05 13:33:43.437000
43464,2019-08-05 13:33:47.090000,"374,90",8576,2019-08-05 13:33:47.090000
43465,2019-08-05 13:35:07.353000,"8.099,90",11042,2019-08-05 13:35:07.353000
43466,2019-08-05 13:35:21.358000,"98,90",8647,2019-08-05 13:35:21.358000
43467,2019-08-05 13:35:40.755000,"179,90",11395,2019-08-05 13:35:40.755000
43468,2019-08-05 13:35:47.277000,"2.599,90",13521,2019-08-05 13:35:47.277000
43469,2019-08-05 13:36:13.373000,"549,90",12988,2019-08-05 13:36:13.373000
43470,2019-08-05 13:36:13.537000,"1.699,00",13632,2019-08-05 13:36:13.537000
43471,2019-08-05 13:36:39.323000,"549,90",12988,2019-08-05 13:36:39.323000
43472,2019-08-05 13:36:42.284000,"369,90",13658,2019-08-05 13:36:42.284000
43473,2019-08-05 13:36:43.473000,"149,90",11485,2019-08-05 13:36:43.473000
43474,2019-08-05 13:37:04.678000,"849,90",11913,2019-08-05 13:37:04.678000
43475,2019-08-05 13:37:07.679000,"509,90",12319,2019-08-05 13:37:07.679000
43476,2019-08-05 13:37:09.787000,"2.999,00",10301,2019-08-05 13:37:09.787000
43477,2019-08-05 13:37:35.873000,"662,11",18122,2019-08-05 13:37:35.873000
43478,2019-08-05 13:37:39.265000,"749,90",11070,2019-08-05 13:37:39.265000
43479,2019-08-05 13:37:55.585000,"999,89",18264,2019-08-05 13:37:55.585000
43480,2019-08-05 13:38:27.621000,"274,90",9986,2019-08-05 13:38:27.621000
43481,2019-08-05 13:38:42.457000,"379,00",7830,2019-08-05 13:38:42.457000
43482,2019-08-05 13:38:43.789000,"799,99",16926,2019-08-05 13:38:43.789000
43483,2019-08-05 13:38:47.009000,"499,99",16935,2019-08-05 13:38:47.009000
43484,2019-08-05 13:39:19.560000,"4.199,90",18113,2019-08-05 13:39:19.560000
43485,2019-08-05 13:39:44.442000,"1.234,99",16907,2019-08-05 13:39:44.442000
43486,2019-08-05 13:39:57.207000,"379,00",11991,2019-08-05 13:39:57.207000
43487,2019-08-05 13:40:13.498000,"219,90",11408,2019-08-05 13:40:13.498000
43488,2019-08-05 13:40:34.335000,"2.999,00",10820,2019-08-05 13:40:34.335000
43489,2019-08-05 13:41:10.290000,"417,57",11091,2019-08-05 13:41:10.290000
43490,2019-08-05 13:41:30.783000,"629,90",17361,2019-08-05 13:41:30.783000
43491,2019-08-05 13:41:52.598000,"319,90",11391,2019-08-05 13:41:52.598000
43492,2019-08-05 13:42:04.313000,"449,90",7962,2019-08-05 13:42:04.313000
43493,2019-08-05 13:42:07.437000,"429,90",11449,2019-08-05 13:42:07.437000
43494,2019-08-05 13:44:03.925000,"374,90",8576,2019-08-05 13:44:03.925000
43495,2019-08-05 13:44:15.087000,"5.299,90",11189,2019-08-05 13:44:15.087000
43496,2019-08-05 13:44:15.418000,"1.899,90",12038,2019-08-05 13:44:15.418000
43497,2019-08-05 13:45:19.334000,"999,90",10221,2019-08-05 13:45:19.334000
43498,2019-08-05 13:45:30.934000,"459,90",19068,2019-08-05 13:45:30.934000
43499,2019-08-05 13:45:45.691000,"2.449,90",13432,2019-08-05 13:45:45.692000
43500,2019-08-05 13:45:47.847000,"3.739,90",10960,2019-08-05 13:45:47.847000
43501,2019-08-05 13:45:58.023000,"459,90",11110,2019-08-05 13:45:58.023000
43502,2019-08-05 13:46:22.949000,"149,90",11728,2019-08-05 13:46:22.949000
43503,2019-08-05 13:46:34.296000,"2.999,00",13391,2019-08-05 13:46:34.296000
43504,2019-08-05 13:46:36.779000,"48,51",11781,2019-08-05 13:46:36.779000
43505,2019-08-05 13:47:03.153000,"509,90",12319,2019-08-05 13:47:03.153000
43506,2019-08-05 13:47:04.025000,"2.249,90",18309,2019-08-05 13:47:04.025000
43507,2019-08-05 13:47:09.610000,"679,90",12096,2019-08-05 13:47:09.610000
43508,2019-08-05 13:47:11.406000,"394,90",10365,2019-08-05 13:47:11.406000
43509,2019-08-05 13:47:45.013000,"2.499,90",11172,2019-08-05 13:47:45.013000
43510,2019-08-05 13:48:38.426000,"249,00",11388,2019-08-05 13:48:38.426000
43511,2019-08-05 13:48:41.840000,"2.079,90",10313,2019-08-05 13:48:41.840000
43512,2019-08-05 13:48:43.013000,"99,00",8704,2019-08-05 13:48:43.013000
43513,2019-08-05 13:48:45.736000,"909,90",17380,2019-08-05 13:48:45.736000
43514,2019-08-05 13:48:45.961000,"499,00",11478,2019-08-05 13:48:45.961000
43515,2019-08-05 13:48:57.470000,"460,00",7832,2019-08-05 13:48:57.470000
43516,2019-08-05 13:49:12.996000,"298,89",12069,2019-08-05 13:49:12.996000
43517,2019-08-05 13:49:14.325000,"649,90",10296,2019-08-05 13:49:14.325000
43518,2019-08-05 13:49:24.909000,"99,90",11820,2019-08-05 13:49:24.909000
43519,2019-08-05 13:49:39.559000,"349,90",11487,2019-08-05 13:49:39.559000
43520,2019-08-05 13:50:13.125000,"3.199,90",10948,2019-08-05 13:50:13.125000
43521,2019-08-05 13:50:34.456000,"1.589,90",7145,2019-08-05 13:50:34.456000
43522,2019-08-05 13:50:44,"99,00",8704,2019-08-05 13:50:44
43523,2019-08-05 13:51:08.952000,"339,90",12044,2019-08-05 13:51:08.952000
43524,2019-08-05 13:51:49.112000,"2.599,90",13521,2019-08-05 13:51:49.112000
43525,2019-08-05 13:52:45.949000,"149,90",11728,2019-08-05 13:52:45.949000
43526,2019-08-05 13:52:52.684000,"529,99",17328,2019-08-05 13:52:52.684000
43527,2019-08-05 13:53:00.036000,"216,90",9446,2019-08-05 13:53:00.036000
43528,2019-08-05 13:53:07.474000,"319,90",11842,2019-08-05 13:53:07.474000
43529,2019-08-05 13:53:18.729000,"1.099,99",17311,2019-08-05 13:53:18.729000
43530,2019-08-05 13:53:21.943000,"299,99",8711,2019-08-05 13:53:21.943000
43531,2019-08-05 13:53:21.966000,"3.399,90",18112,2019-08-05 13:53:21.966000
43532,2019-08-05 13:53:25.586000,"2.099,90",11181,2019-08-05 13:53:25.586000
43533,2019-08-05 13:53:28.783000,"3.649,90",18328,2019-08-05 13:53:28.783000
43534,2019-08-05 13:53:33.575000,"1.399,00",12647,2019-08-05 13:53:33.575000
43535,2019-08-05 13:53:45.050000,"459,90",11739,2019-08-05 13:53:45.050000
43536,2019-08-05 13:53:45.389000,"1.839,90",10312,2019-08-05 13:53:45.389000
43537,2019-08-05 13:54:20.738000,"1.399,90",12761,2019-08-05 13:54:20.738000
43538,2019-08-05 13:55:11.223000,"298,89",12069,2019-08-05 13:55:11.223000
43539,2019-08-05 13:55:25.144000,"1.234,99",16907,2019-08-05 13:55:25.144000
43540,2019-08-05 13:55:36.595000,"599,00",10272,2019-08-05 13:55:36.595000
43541,2019-08-05 13:55:59.422000,"1.409,90",10292,2019-08-05 13:55:59.422000
